Name,Position,Years,Height,Weight,Games,Minutes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,Fouls,Draft_Status
Jeremy Atkinson,Forward,2,76,210,33,31.9394,14.6515,6.83333,2.36364,1.36364,0.151515,2.07576,2.10606,0
Alex Smith,Forward,2,79,210,31,15,4.46774,3.82258,0.451613,0.516129,1.25806,0.83871,1.72581,0
Terrell Stoglin,Guard,2,73,185,32.5,27,16.4,2.35385,2.61538,0.738462,0.0923077,2.24615,1.89231,0
Marcus Colbert,Guard,4,71,180,30.5,27.877,11.2049,2.59016,3.71311,0.909836,0.0491803,2.20492,2.46721,0
Chris Gaston,Forward,4,79,220,25.25,33.7525,16.5545,10.2772,1.26733,1.05941,1.60396,3.39604,2.61386,0
Tristan Carey,Guard,4,76,185,24.25,32.866,15.7938,5.6701,1.97938,1.56701,0.57732,1.89691,2.4433,0
Jimmy Baron,Guard,3,74,190,30.3333,29.8462,15.3297,2.26374,1.93407,0.549451,0.043956,1.21978,1.40659,0
A.J. Rompza,Guard,4,69,170,27.25,28.4037,6.62385,2.66972,4.3945,1.90826,0.0642202,1.92661,2.22018,0
Vernon Teel,Guard,3,76,190,26,32.4872,14.3205,5.4359,4.48718,1.70513,0.487179,3.5641,2.41026,0
JeQuan Lewis,Guard,4,73,180,33.75,24.7556,10.4593,2.14074,3.68889,1.47407,0.0296296,2.28889,2.56296,0
Shawn Jones,Forward,4,80,236,32.5,19.2308,8.55385,4.88462,0.376923,0.5,1.24615,1.23077,2.53846,0
Kasey Shepherd,Guard,4,75,178,30.75,17.7805,8.23577,2.10569,1.55285,1.20325,0.0894309,1.43902,1.34146,0
Darren White,Guard,3,76,210,25.3333,30.1974,14.0526,5.06579,1.55263,1.01316,0.631579,2.14474,2.19737,0
Derrick Colter,Guard,4,71,180,31.25,31.592,13.576,2.952,4.208,0.856,0.128,2.608,2.04,0
Tai Wesley,Forward,4,79,240,32.5,27.5385,12.9154,6.4,2.56923,0.823077,1.04615,2.03077,3.12308,0
Langston Galloway,Guard,4,74,202,33.25,35.4887,14.9699,4.48872,2.22556,1.28571,0.496241,1.17293,2.45865,0
Mark Tyndale,Forward,2,77,210,27,36,17.4444,7.14815,3.83333,1.55556,0.592593,3.05556,2.2963,0
Rodney Foster,Guard,3,73,185,26.6667,27.8125,9.45,2.3875,3.1125,1.125,0.0875,2.4875,2.075,0
Antonio Williams,Power,0,78,230,0,nan,nan,nan,nan,nan,nan,nan,nan,0
Ivory Clark,Forward,1,79,0,15.5,23.7097,7.96774,4.45161,0.967742,0.806452,1.58065,1.22581,2.45161,0
Thomas Bryant,Center,2,82,255,34.5,25.2899,12.2029,6.2029,1.21739,0.623188,1.21739,1.97101,2.94203,1
Tre'Von Willis,Guard,4,76,195,21.2,25.9245,12.5189,3.5566,3.01887,1.15094,0.169811,2.08491,2.24528,0
Julian Jacobs,Guard,3,76,180,31.6667,28.7263,8.86316,4.50526,4.17895,1.13684,0.421053,2.67368,2.34737,0
Darin Nagle,Forward,2,82,221,23,25.8478,8.63043,4.82609,0.869565,0.478261,1.73913,1.21739,2.80435,0
Chris Oliver,Forward,1,79,199,13,36.3846,19.1538,8.69231,2.07692,1.84615,1.42308,3.11538,1.92308,0
Jameel Warney,Forward,4,80,255,33.75,30.6074,15.7926,9.44444,1.62963,0.785185,2.02963,1.35556,2.05185,0
Corey Brown,Guard,1,72,158,30,30.6667,13.1667,2.36667,2.1,1.96667,0.0333333,3.13333,1.86667,0
Lorne Merthie,Guard,4,74,190,26,27.9231,9.95192,2.58654,2.15385,1.46154,0.0576923,1.45192,2.04808,0
Andre Ratliff,Point,0,70,175,0,nan,nan,nan,nan,nan,nan,nan,nan,0
Lonzo Ball,Guard,1,78,190,36,35.0833,14.5556,6,7.61111,1.83333,0.777778,2.47222,1.80556,1
Dustin Hogue,Forward,2,78,220,35,28.1286,10.4857,6.68571,1.05714,0.728571,0.442857,1.27143,2.61429,0
Tyler Larson,Guard,2,75,185,21,25.9048,9.92063,5.5873,2.06349,0.619048,0.142857,1.65079,1.92063,0
Remond Brown,Guard,4,76,180,24,29.5104,10.1667,3.77083,1.61458,1.36458,0.302083,2.10417,2.11458,0
Sam Muldrow,Forward,4,81,229,26.75,23.6075,7.92523,5.54206,0.299065,0.560748,2.50467,1.14019,2.42056,0
Steven Adams,Center,1,84,250,32,23.4062,7.21875,6.34375,0.625,0.65625,2.03125,1.09375,1.625,1
Stefan Blaszczynksi,Forward,1,77,215,12,35.7917,19.1667,7,3.20833,1.29167,0.25,3.08333,3.125,0
Brad Jones,Guard,2,72,170,26.5,36.4528,14.6792,4.98113,3.88679,1.18868,0.0377358,3.84906,2.77358,0
Blake Griffin,Forward,2,82,251,30,31.0167,18.7333,11.7,2.03333,0.9,1.06667,2.73333,2.63333,1
Aubrey Williams,Forward,4,79,230,17,20.8941,8.04706,6.55294,0.823529,0.576471,0.458824,1.04706,2.35294,0
Jarvis Haywood,Guard,2,76,185,19,27.7544,13.807,4.38596,1.92982,1.05263,0.22807,2.75439,2.70175,0
David Singleton,Guard,2,76,190,19.3333,22.7414,5.58621,3.77586,3.41379,1.5,0.206897,2.74138,2.56897,0
Paris Lee,Guard,4,73,185,33.75,29.6222,9.39259,2.68148,3.66667,1.83704,0.0740741,2.03704,1.81481,0
Ishaq Pitt,Guard,4,75,210,29.25,22.9573,5.74359,3.88034,2.61538,0.888889,0.145299,2.09402,1.83761,0
Shane Walker,Forward,4,82,225,22.2,24.6937,7.93694,5.62162,0.981982,0.594595,1.25225,1.82883,3.17117,0
Paul Delaney,Guard,3,74,200,19.3333,35.8965,15.5345,4.65517,4.25862,2.08621,0.275862,2.87931,2.2069,0
Brian Rudolph,Guard,4,71,180,29,29.0862,7.36207,3,4.25862,0.784483,0.0431034,2.31897,2.0431,0
Murphy Holloway,Forward,4,79,240,18.2857,28.0078,11.2969,8.40625,1.03125,1.47656,0.59375,1.51562,2.52344,0
Curtis Washington,Forward,3,82,230,14.2,19.1549,6.07042,4.83099,0.169014,0.28169,1.71831,0.690141,2.16901,0
Noah Hartsock,Forward,4,80,230,32.25,25.1783,9.12403,4.82946,1.2093,0.573643,1.35659,0.937984,2.06977,0
Tim Johnson,Forward,4,78,228,31.25,24.488,6.76,7.712,1.784,1.112,0.504,1.72,2.528,0
Reeves Nelson,Forward,2,80,235,31,27.7419,12.6774,7.51613,1.04839,0.548387,0.548387,2.09677,2.27419,0
Michael Murray,Forward,4,77,210,27.5,26.8818,9.30909,5.7,0.863636,0.9,0.381818,1.50909,2.04545,0
A.D. Vassallo,Forward,3,78,213,32.6667,32.0918,15.7551,4.85714,1.84694,0.632653,0.510204,2.04082,2.27551,0
Aaron Johnson,Guard,4,68,185,31.25,30.344,7.648,2.104,5.16,1.344,0.016,2.72,2.672,0
Tyler Morris,Guard,4,74,190,21,30.9762,10.0952,3.03571,2.78571,1.32143,0.154762,2.19048,2.94048,0
Jaleen Smith,Guard,4,76,205,30.25,31.0496,11.3884,4.98347,2.97521,0.942149,0.38843,2.17355,2.35537,0
Jarvis Gunter,Forward,1,82,210,12.5,26.84,6.56,7.44,1.44,0.6,1.64,1.92,2.6,0
Nkem Ojougboh,Center,3,81,220,30,30.3889,8.8,5.87778,1.08889,0.611111,1.36667,1.68889,2.64444,0
Ian Chiles,Center,4,86,260,27.75,19.7928,9.46847,4.46847,0.702703,0.306306,1.75676,1.15315,2,0
Kay Felder,Guard,3,69,176,33.6667,35.802,17.4752,4.31683,7.80198,1.62376,0.188119,3.46535,2.84158,1
Desmond Wade,Guard,4,68,150,25.6,25.9531,5.71875,2.16406,3.64844,1.27344,0.117188,1.64844,2.17188,0
Daniel Hamilton,Guard,2,79,190,35.5,31.662,11.7042,8.28169,4.19718,1,0.394366,2.33803,2.14085,1
Rob Kurz,Forward,2,81,232,28,28.4464,12.3571,7.57143,1.71429,0.660714,1.46429,1.875,2.875,0
Justin Roberson,Guard,2,73,190,36,30.375,11.5556,4.31944,2.75,1.41667,0.166667,2.04167,2.94444,0
Chas McFarland,Center,4,84,245,25.5,20.1373,7.06863,5.62745,0.588235,0.460784,1.06863,1.57843,2.66667,0
Hassan Martin,Forward,4,79,235,30.25,27.1405,10.7603,6.47934,0.586777,0.619835,2.61157,1.35537,2.82645,0
Zach LeDay,Forward,4,79,235,26,23.3,10.2462,5.15385,0.823077,0.515385,0.884615,1.16923,2.37692,0
Robby Ptacek,Guard,4,75,210,27.75,33.1171,13.7387,3.46847,1.97297,0.873874,0.0630631,2.62162,2.25225,0
T.J. Cromer,Guard,2,75,195,35.5,31.8592,16.9577,3.12676,3.11268,1.01408,0.225352,2.39437,2.46479,0
Tim Anderson,Guard,2,75,180,29,34.4483,11.0517,3.10345,2.84483,2.05172,0.327586,1.62069,1.93103,0
Bernard Thompson,Guard,4,75,175,33.5,30.0821,13.709,4.64925,1.83582,1.95522,0.141791,2.07463,2.34328,0
Daniel Mullings,Guard,4,74,170,32,31.3125,13.1016,4.75,2.67188,1.94531,0.476562,2.51562,2.03125,0
Bradley Strickland,Forward,1,81,215,14,28.8214,10.8571,6,0.714286,0.714286,1.60714,2.14286,3.03571,0
Damen Bell-Holter,Forward,4,81,245,33,26.0909,10.5227,6.65152,1.08333,0.386364,1.05303,1.72727,2.41667,0
Spencer Parker,Forward,4,79,215,28.5,26.4211,10.2018,4.20175,1.18421,0.578947,0.254386,2.04386,2.16667,0
Trey Parker,Forward,3,83,210,26.6667,13.3125,2.3875,2.725,0.3125,0.3875,1.3625,0.475,2.475,0
Kierre Greenwood,Guard,4,74,175,29.5,29.2627,10.1525,3.12712,4.07627,1.50847,0.271186,2.38983,2.13559,0
Mamadou Seck,Forward,2,79,220,31.5,30.3333,12.0635,8,2.01587,1,0.412698,1.87302,3.04762,0
Henry Ellenson,Forward,1,83,245,33,32.5455,17,9.72727,1.78788,0.848485,1.48485,2.36364,2.54545,1
Daviin Davis,Forward,3,76,200,27.3333,20.6463,7.7561,2.7561,1.90244,1.07317,1.03659,1.81707,2.41463,0
Joe Jackson,Guard,4,73,174,34.75,28.6547,12.1223,2.82734,4.05755,1.35971,0.136691,2.67626,2.03597,0
Joel Bolomboy,Forward,4,81,235,32.5,28.7846,11.4154,10.0923,0.715385,0.553846,1.36923,2,2.33846,1
Wayne Martin,Forward,3,79,237,30.3333,24.6813,10.8022,7.69231,0.483516,0.703297,1.13187,2.21978,2.65934,0
Bo Calhoun,Forward,4,78,245,29.75,18.5462,6.48739,5.07563,0.588235,0.495798,0.378151,1.17647,2.16807,0
Trey Sumler,Guard,4,74,175,26.4,35.2121,15.1212,4.34848,3.75758,1.37879,0.0378788,2.87121,2.20455,0
T.J. Bannister,Guard,1,70,170,14,29.6786,8.28571,2.39286,7.67857,1,0.0714286,3.71429,3.03571,0
Spencer Stewart,Guard,4,76,185,22.5,26.7667,5.13333,2.93333,4.23333,0.922222,0.133333,2.63333,2.22222,0
Mouphtaou Yarou,Forward,4,82,255,30,24.55,8.9,6.96667,0.6,0.466667,0.841667,1.35833,2.36667,0
DeMario Anderson,Guard,2,76,205,17.6667,31.0377,18.8302,5.28302,2.39623,1.66038,0.396226,3.20755,2.84906,0
Nolan Smith,Guard,4,74,185,34.5,27.1087,13.442,2.80435,2.84058,0.978261,0.137681,2.02174,1.87681,1
Landon Tatum,Guard,2,71,195,21.6667,26.6,6.55385,2.2,3.86154,0.892308,0.0461538,1.89231,1.73846,0
Michael Carter-Williams,Guard,2,78,185,33,25.3636,8.21212,3.5303,5.21212,2,0.393939,2.30303,1.77273,1
Scott Rodgers,Guard,3,75,205,28.3333,32.8235,10.2353,3.76471,2.92941,1.08235,0.211765,3.22353,2.75294,0
Bo Spencer,Guard,4,74,196,23.4,29.4017,11.2479,2.30769,2.55556,0.957265,0.102564,2.28205,1.65812,0
Mike Williams,Guard,2,74,175,32.5,26.7231,12.7385,3.16923,3.03077,1.70769,0.0923077,2.43077,2.67692,0
Ovie Soko,Forward,4,80,225,29.5,24.5169,9.44915,5.71186,1.05085,0.627119,0.525424,1.77966,2.83051,0
Tyshawn Taylor,Guard,4,75,185,36,27.7847,10.875,2.23611,3.95833,1.16667,0.208333,2.59722,2.08333,1
Lonnie Hayes,Guard,1,72,220,5.5,38.1818,13,3.27273,4.09091,2,0,4.36364,2.81818,0
Percy Woods,Guard,1,72,170,30,33.2667,11.0333,2.56667,3.16667,1.66667,0.0666667,3.33333,1.9,0
Kevin Bell,Guard,2,69,150,28,36.25,13.9464,3.08929,5.625,1.39286,0.0892857,2.78571,1.69643,0
Dyami Starks,Guard,4,74,195,22.4,31.5804,15.8661,2.70536,1.44643,0.723214,0.116071,1.82143,1.83929,0
Luke Kennard,Guard,2,77,200,36.5,31.1644,15.7123,4.34247,2,0.890411,0.260274,1.19178,2.08219,1
Amdy Fall,Forward,3,79,220,31,21.2473,5.77419,5.22581,0.537634,0.623656,2.26882,1.30108,2.68817,0
Clarence Matthews,Forward,1,79,250,31,28.3548,12.6774,7.67742,0.935484,1.03226,1.22581,3,3.93548,0
Justin Hollins,Forward,2,81,205,16.5,12.1212,1.63636,2.51515,0.0909091,0.212121,1.81818,0.727273,2.09091,0
Dior Lowhorn,Forward,3,79,230,20.5,32.6951,19.4268,6.90244,0.670732,0.536585,0.609756,2.19512,1.97561,0
Brett Comer,Guard,4,75,192,34.25,29.5547,10.781,3.31387,6.16788,1.32117,0.138686,3.35766,2.12409,0
Trey Freeman,Guard,4,74,175,27,34.2148,17.0667,3.76296,4.00741,1.20741,0.0962963,1.97037,1.92593,0
Quinton Pippen,Guard,2,76,205,31.5,29.7778,12.7302,4,2.33333,1.79365,0.285714,1.88889,3.06349,0
Richie Lewis,Guard,1,72,170,26,25.6154,5.03846,2.19231,2.61538,1.73077,0.153846,2.92308,2.69231,0
Rotnei Clarke,Guard,4,72,184,24.4,32.3279,14.6885,2.51639,1.66393,0.860656,0.0409836,1.52459,1.22131,0
Andrew Andrews,Guard,4,74,195,25.6,30.6953,14.1562,4.24219,3.02344,1.16406,0.078125,2.05469,2.61719,0
Jacob Wiley,Forward,2,79,220,17.5,34.2,20.3143,9.05714,2.42857,0.8,2.71429,3.68571,2.94286,0
Russell Johnson,Forward,4,78,180,32.25,25.5814,9.36434,5.78295,1.48837,1.23256,0.55814,2.06977,2.96124,0
Jerome Randle,Guard,4,70,172,25.4,30.2677,13.7638,2.27559,4.02362,0.692913,0.00787402,2.81102,1.72441,0
Reece Chamberlain,Guard,4,73,180,25.4,21.937,6.22835,3.00787,3.5748,1.16535,0.125984,1.72441,1.82677,0
Richard Solomon,Forward,4,82,235,27.5,22.3364,8.04545,6.90909,0.736364,0.772727,1.08182,1.3,2.64545,0
John Walton,Forward,4,79,220,20.8,24.1538,7.51923,5.5,0.528846,0.663462,0.490385,1.55769,2.70192,0
Vernon Hamilton,Guard,1,72,192,16,31.8438,12.4375,3.09375,3.375,1.84375,0.0625,2.75,1.65625,0
Andre Drummond,Center,1,83,275,34,28.4412,9.94118,7.52941,0.441176,0.852941,2.70588,1.52941,2.20588,1
Boo Richardson,Guard,2,68,160,30.5,31.8361,8.27869,2.5082,4.2459,1.32787,0,2.4918,2.19672,0
Martell McDuffy,Guard,3,75,185,20,29.5,11.3667,3.6,1.68333,1.21667,0.216667,2.73333,2.48333,0
Octavius Ellis,Forward,3,82,235,23.6667,25.8592,9.39437,7.02817,1.16901,0.788732,1.67606,2.12676,2.64789,0
Michael Lyons,Guard,4,77,193,28.75,29.8609,13.2,3.53913,1.86087,0.913043,0.226087,1.92174,1.98261,0
Jahlil Okafor,Center,1,83,275,38,29.2895,17.2895,8.47368,1.28947,0.763158,1.42105,2.5,2.13158,1
Quinton Hooker,Guard,4,72,205,32,30.5547,13.9609,3.86719,3.25,1.52344,0.210938,1.67969,2.14062,0
Vince Martin,Guard,1,74,200,30,32.5333,9.9,3.9,4.7,1.83333,0.2,1.8,1.63333,0
Josh Obiajunwa,Forward,1,78,210,26,30.1154,11.3462,7.92308,2.19231,1.23077,0.923077,2.92308,2.53846,0
Rob Jones,Forward,4,78,240,31.5,29.8651,12.0556,7.5873,1.65873,1.15079,0.579365,2.21429,2.83333,0
Allan Chaney,Forward,3,81,240,9.33333,19.5893,10.1071,5.82143,0.928572,0.553571,0.767857,1.41071,2.25,0
Tyler Murray,Guard,4,77,200,28.5,28.0614,10.5789,3.39474,2.54386,1.01754,0.175439,2.01754,1.28947,0
Gabas Maldunas,Forward,4,81,230,25.5,27.0588,10.6078,7.17647,1.5,0.980392,1.57843,2.20588,3.06863,0
Michael Turner,Guard,3,75,215,28.6667,33.1628,9.18605,5.7907,2.75581,1.81395,0.139535,2.40698,3.40698,0
Reggie Willhite,Guard,4,76,194,23.25,23.9032,7.98925,3.82796,2.29032,1.3871,0.569892,1.83871,2.19355,0
Dezmine Wells,Guard,4,77,215,32.5,28.7769,13.1538,4.82308,2.26154,0.915385,0.515385,2.46923,2.15385,0
Kevin Murphy,Guard,4,79,185,31,29.3871,16.0806,4.23387,1.95161,0.814516,0.185484,3.01613,2.12903,1
Kareem Jamar,Guard,4,77,210,30.25,33.6612,13.8264,5.49587,3.3719,0.909091,0.545455,2.17355,2.05785,0
Ledrick Eackles,Guard,4,75,195,21.4,19.9159,9.42056,3.07477,1.48598,1.04673,0.121495,1.69159,2.00935,0
Charlie Lee,Guard,4,68,160,24.4,29.2131,9.40164,2.45082,3.7541,1.09836,0.0491803,2.34426,2.45082,0
Ron Burks,Forward,4,76,215,28.25,27.6903,8.55752,4.55752,3.22124,1.47788,0.265487,2.38053,2.31858,0
Kevin Burwell,Guard,4,70,185,19.5,24.8974,6.4188,2.33333,3.17094,0.820513,0.017094,2.30769,2.25641,0
Tony Murphy,Guard,2,76,220,29,34.9138,17.0517,3.48276,1.94828,1.32759,0.12069,3.15517,1.03448,0
Rodney Pierce,Guard,3,74,200,29.3333,28.875,13.4886,3.25,2.60227,1.01136,0.102273,2.19318,2.07955,0
Anthony Marshall,Guard,4,75,200,34,27.9926,9.41177,4.05882,3.75735,1.34559,0.448529,2.28676,2.22794,0
Chinanu Onuaku,Center,2,82,245,33,21,6.22727,6.40909,1.06061,0.757576,1.57576,1.65152,2.65152,1
Ryvon Covile,Center,1,81,250,13.5,33.0741,13.8519,10.4074,0.925926,0.888889,1.33333,1.81481,2.55556,0
Josh Hawkinson,Forward,4,82,230,29.75,27.3866,11.8824,8.52101,1.32773,0.436975,0.789916,1.2605,1.88235,0
Darien Fernandez,Guard,2,68,185,32.5,26.4,9.53846,3.89231,3.21538,2.04615,0.0461538,1.95385,3.16923,0
Ethan O'Day,Forward,4,81,201,31.75,24.3937,9.70866,4.7874,0.818898,0.700787,1.70866,1.4252,2.70079,0
Kelvin Lewis,Guard,4,76,195,29,28.9914,12.7414,3.22414,1.06897,1.23276,0.181034,0.844828,1.73276,0
E'Twaun Moore,Guard,4,76,191,33.75,32.363,15.2815,4.31111,2.82222,1.16296,0.392593,2.05185,2.33333,1
Adam Sollazzo,Guard,4,78,200,32.5,23.6231,7.86154,3.28462,3.13077,1.12308,0.169231,2.23077,1.66154,0
Anthony Ireland,Guard,4,70,170,33,35.25,16.4318,3.91667,4.20455,1.5,0.0833333,2.75,2.12879,0
Jordan McRae,Guard,4,77,179,28.75,26.6609,13.2261,3.22609,1.81739,0.634783,0.834783,1.96522,1.89565,1
Thomas Walkup,Forward,4,76,195,27,26.1556,12.9111,5.58519,2.92593,1.3037,0.251852,1.58519,2.83704,0
Frank Turner,Guard,4,70,165,23.8,37.0672,14.3445,4.63866,5.03361,1.60504,0.134454,3.70588,2.26891,0
Tyus Jones,Guard,1,73,190,39,33.8974,11.8205,3.51282,5.5641,1.51282,0.0769231,1.94872,1.17949,1
Taariq Cephas,Guard,4,70,150,30.75,28.0488,8.77236,2.95935,3.65041,1.21138,0.0162602,2.35772,1.81301,0
Taylor Smith,Forward,2,78,215,32,26.5156,12.4375,7.73438,1.01562,0.703125,2.03125,1.54688,2.10938,0
Brett Winkelman,Forward,3,77,192,26.3333,32.6329,17.8987,7.5443,1.82278,1.32911,0.379747,2.27848,2.25316,0
Wink Adams,Guard,3,72,190,31.3333,31.5851,14.9362,3.93617,2.67021,1.39362,0.0744681,1.89362,1.78723,0
Kyle Singler,Forward,4,80,230,35.75,33.2517,16.1888,6.83217,1.96503,1.13287,0.72028,2.13287,2.60839,1
Dwight Hardy,Guard,2,74,196,31,28.5968,14.629,2.48387,1.40323,0.983871,0.0806452,1.80645,1.58065,0
Travis Betran,Guard,2,75,185,30.5,33.918,16.5246,1.83607,2.4918,1.01639,0.196721,2.54098,1.36066,0
Kahiem Seawright,Forward,3,80,235,30,30.3,11.5444,7.63333,2.03333,0.788889,0.944444,2.43333,2.66667,0
Ed Tyson,Guard,2,74,200,29.5,36.6441,18.4407,3.83051,1.49153,1.42373,0.0338983,3,2.57627,0
Chris Hansen,Guard,3,76,210,29.6667,33.2809,15.2247,3.59551,1.76404,1.22472,0.157303,1.58427,1.94382,0
Tavaris Washington,Guard,2,77,215,30,26.1333,8.25,4.38333,1.75,1.78333,0.516667,2.91667,2.98333,0
Jajuan Johnson,Guard,4,77,205,28.75,21.6,8.8087,2.89565,1.93043,1.33043,0.304348,1.55652,1.27826,0
Reggie Williams,Forward,2,77,195,26,34.5577,27.8269,8.76923,4.32692,1.78846,0.461538,2.96154,2.11538,0
Yonel Brown,Guard,4,69,160,31,30.2339,10.8387,1.8629,2.23387,0.919355,0.00806452,2.05645,1.66129,0
Mario Flaherty,Forward,2,81,230,28,24.8393,11.0179,6.76786,0.821429,0.375,1.08929,2.82143,3.39286,0
Robert Vaden,Guard,2,77,200,29.5,35.8475,19.2881,4.16949,2.35593,1.0339,0.457627,2.77966,1.9322,1
Brandon Bowdry,Forward,4,78,230,23.2,29.4052,15.0948,8.13793,1.40517,0.974138,0.318966,3.08621,2.84483,0
Rayvonte Rice,Guard,4,76,230,30.75,31.7236,15.7236,5.72358,1.62602,1.66667,0.569106,1.86992,2.73984,0
Davon Usher,Guard,2,78,200,31.5,34.873,19.127,6.06349,1.61905,1.69841,0.380952,2.12698,2.47619,0
Isaiah Miles,Forward,4,79,227,26.75,23.6262,10.2523,4.71963,0.64486,0.420561,0.700935,1.05607,2.35514,0
Tony Taylor,Guard,4,73,192,29.75,31.5462,11.1176,2.73109,4.03361,1.07563,0.0756303,2.23529,2.19328,0
Abdul Gaddy,Guard,4,75,195,29.5,26.9322,7.66949,2.38136,3.97458,0.720339,0.152542,2.16949,2.5,0
Stephen Maxwell,Forward,4,79,220,30.5,30.3607,14.3279,7.95902,0.614754,0.803279,0.188525,1.79508,2.57377,0
Darrun Hilliard,Guard,4,78,215,33,26.7879,11.447,3.02273,1.87879,1.33333,0.356061,1.55303,2.07576,1
Tomas Vazquez-Simmons,Forward,3,79,220,30.6667,25.6522,5.19565,5.78261,0.76087,0.402174,2.04348,1.15217,2.5,0
Jamal Hunter,Center,2,80,200,30.5,21.5902,4.96721,4.86885,0.639344,0.508197,1.77049,1.04918,3.34426,0
Bo McCalebb,Guard,1,72,180,15.5,33.1936,23.2903,4.45161,3.12903,2.41935,0.0967742,2.35484,2.70968,0
Ryan Wittman,Forward,4,79,215,27.5,34.2,16.6727,3.64545,1.76364,0.963636,0.245455,1.66364,1.79091,0
Chris Johnson,Guard,3,72,165,22.6667,25.8971,5.72059,2.11765,3.89706,1.35294,0.0588235,2.38235,2.5,0
Antonio Campbell,Forward,4,81,251,28.5,21.0088,11.0263,7.01754,0.552632,0.464912,1.04386,1.13158,2.80702,0
Jordan Fouse,Guard,4,79,225,33.5,31.1343,8.47761,7.71642,2.96269,1.97015,1.36567,1.85075,2.70896,0
Chris Davis,Guard,1,75,185,21,31.2381,15.2857,4.04762,1.71429,1.80952,0.190476,2.28571,1.42857,0
Chris Johnson,Center,3,83,210,17.75,22.5634,7.69014,5.8169,0.830986,0.43662,2.22535,1.60563,2.11268,0
Xavier Rathan-Mayes,Guard,3,76,208,25,30.47,12.36,3.17,4.51,1.01,0.04,2.56,2.13,0
Eric Petty,Guard,2,78,220,28,26,9.46429,6.35714,0.767857,0.75,0.589286,1.91071,2.73214,0
Ousmane Drame,Forward,4,81,225,30.75,24.6911,11.065,9,0.699187,0.463415,1.76423,1.96748,3.0813,0
Anthony Nieves,Guard,2,76,185,24,28.4792,11.3958,3.375,1.79167,0.854167,0.1875,3.14583,2.66667,0
Travis Taylor,Forward,4,80,216,23.8,26.1597,10.9496,6.29412,1.10924,0.630252,0.689076,2.17647,2.13445,0
Pierre Jackson,Guard,2,70,180,37,32.3378,16.6892,3.31081,6.45946,1.64865,0.0405405,3.44595,2.27027,1
Jarrod Uthoff,Forward,3,81,210,25,26.31,12.98,5.79,1.21,0.81,1.74,1.04,1.41,0
Herbert Hill,Forward,1,81,240,15,32.3,17.9333,8.96667,1.43333,0.966667,3,2.86667,2.86667,1
Charles Corbin,Forward,4,79,220,26.75,22.7477,8.4486,5.71028,0.728972,0.747664,0.280374,1.51402,2.57944,0
Thomas van der Mars,Center,4,83,235,31.75,25.3386,9.85827,6.54331,0.771654,0.503937,0.944882,1.40157,2.59055,0
Kevin Palmer,Guard,2,78,205,30.5,31.8197,19.4918,5.45902,2.83607,2.60656,0.393443,3.91803,2.03279,0
Keith Appling,Guard,4,73,185,35.5,29.7465,10.6268,3.03521,3.27465,1.06338,0.457746,2.08451,2.42958,0
Shannon Scott,Guard,4,73,185,35.5,22.1831,5.53521,2.71127,3.71127,1.51408,0.147887,1.59859,1.73239,0
Ben Finney,Guard,4,77,215,33.25,27.985,8.82707,5.82707,2.23308,1.39098,0.360902,1.5188,2.02256,0
Gerald McLemore,Guard,4,75,190,27.5,33.6091,14.3545,2.52727,1.30909,0.981818,0.2,1.67273,1.88182,0
Killian Larson,Center,1,81,268,30,32.6667,17.2,11.6,0.8,0.466667,0.2,2.53333,3.2,0
Dan Jennings,Forward,3,81,245,28.6667,20.407,7.2093,5.89535,0.488372,0.348837,0.837209,1.30233,2.34884,0
Austin Witter,Forward,4,80,195,33,24.7652,5.34091,4.56818,1.67424,0.772727,1.36364,1.66667,1.9697,0
Brandon Peel,Forward,4,79,200,29.5,26.4746,8.11864,7.4661,1.0678,0.686441,1.44068,1.55932,2.34746,0
Cortez Riley,Guard,3,72,180,20.3333,27.1148,8.32787,3.40984,2.86885,0.934426,0.0983607,2.85246,2.72131,0
Zach Collins,Forward,1,84,230,39,17.2564,10,5.87179,0.410256,0.461538,1.76923,1.53846,2.69231,1
Junior Hairston,Forward,2,80,195,29,31.4828,12.3103,8,1.17241,1.06897,1.77586,1.67241,2.84483,0
Antonio Kellogg,Guard,1,75,190,25,32.64,15.08,4.36,3.48,2.36,0.12,4.16,2.8,0
Isaiah Wilkerson,Forward,4,75,225,28.25,30.3805,13.9292,5.44248,1.76106,1.19469,0.141593,2.34513,2.73451,0
Osas Ebomwonyi,Forward,2,83,220,20,11.95,2.15,3.45,0.125,0.425,1.725,0.475,1.525,0
Jito Kok,Center,4,81,232,32.25,22.6124,5,3.93798,0.403101,0.255814,2.07752,1.45736,2.47287,0
D.J. Johnson,Forward,4,81,237,25.8,17.6124,6.68992,4.27132,0.232558,0.51938,0.852713,1.07752,2.3876,0
Brandon Brooks,Guard,2,74,180,28,32.9286,11.8393,4.23214,6.48214,1.21429,0.285714,2.71429,1.73214,0
John Boyer,Guard,4,73,185,23,19.3913,3.68478,2.51087,2.61957,0.630435,0.0326087,1.01087,1.34783,0
Lionheart Leslie,Guard,2,70,170,30.5,25.4754,9.54098,3.65574,2.09836,1.37705,0.0819672,1.63934,2.90164,0
David Kravish,Forward,4,82,240,33.75,29.2074,9.37778,6.79259,0.940741,0.511111,1.61481,1.17037,2.63704,0
